     ,Date                ,Start (ET) ,Visitor/Neutral        ,PTS ,Home/Neutral           ,PTS.1 ,Unnamed: 6 ,Unnamed: 7 ,Attend. ,LOG    ,Arena                      ,Notes
3250 ,"Mon, Jan 29, 2024" ,8:00p      ,Los Angeles Lakers     ,119 ,Houston Rockets        ,  135 ,Box Score  ,           ,18055.0 ,2:12   ,Toyota Center              ,
3251 ,"Mon, Jan 29, 2024" ,8:00p      ,Sacramento Kings       ,103 ,Memphis Grizzlies      ,   94 ,Box Score  ,           ,15333.0 ,2:00   ,FedEx Forum                ,
3252 ,"Mon, Jan 29, 2024" ,8:00p      ,Minnesota Timberwolves ,107 ,Oklahoma City Thunder  ,  101 ,Box Score  ,           ,16870.0 ,2:10   ,Paycom Center              ,
3253 ,"Mon, Jan 29, 2024" ,8:00p      ,Washington Wizards     ,118 ,San Antonio Spurs      ,  113 ,Box Score  ,           ,17020.0 ,2:10   ,Frost Bank Center          ,
3254 ,"Mon, Jan 29, 2024" ,8:30p      ,Orlando Magic          ,129 ,Dallas Mavericks       ,  131 ,Box Score  ,           ,20020.0 ,2:35   ,American Airlines Center   ,
3255 ,"Mon, Jan 29, 2024" ,9:00p      ,Milwaukee Bucks        ,107 ,Denver Nuggets         ,  113 ,Box Score  ,           ,19801.0 ,2:19   ,Ball Arena                 ,
3256 ,"Mon, Jan 29, 2024" ,10:00p     ,Philadelphia 76ers     ,104 ,Portland Trail Blazers ,  130 ,Box Score  ,           ,17128.0 ,2:12   ,Moda Center                ,
3257 ,"Tue, Jan 30, 2024" ,7:30p      ,Los Angeles Lakers     ,122 ,Atlanta Hawks          ,  138 ,Box Score  ,           ,17871.0 ,2:06   ,State Farm Arena           ,
3258 ,"Tue, Jan 30, 2024" ,7:30p      ,Indiana Pacers         ,124 ,Boston Celtics         ,  129 ,Box Score  ,           ,19156.0 ,2:25   ,TD Garden                  ,
3259 ,"Tue, Jan 30, 2024" ,7:30p      ,Utah Jazz              ,103 ,New York Knicks        ,  118 ,Box Score  ,           ,19133.0 ,       ,Madison Square Garden (IV) ,
3260 ,"Tue, Jan 30, 2024" ,8:00p      ,Toronto Raptors        ,118 ,Chicago Bulls          ,  107 ,Box Score  ,           ,21259.0 ,2:16   ,United Center              ,
3261 ,"Tue, Jan 30, 2024" ,10:00p     ,Philadelphia 76ers     ,107 ,Golden State Warriors  ,  119 ,Box Score  ,           ,18064.0 ,2:22   ,Chase Center               ,
3262 ,"Wed, Jan 31, 2024" ,7:00p      ,Chicago Bulls          ,117 ,Charlotte Hornets      ,  110 ,Box Score  ,           ,13712.0 ,2:09   ,Spectrum Center            ,
3263 ,"Wed, Jan 31, 2024" ,7:00p      ,Detroit Pistons        ,121 ,Cleveland Cavaliers    ,  128 ,Box Score  ,           ,19432.0 ,2:13   ,Rocket Mortgage Fieldhouse ,
3264 ,"Wed, Jan 31, 2024" ,7:00p      ,Los Angeles Clippers   ,125 ,Washington Wizards     ,  109 ,Box Score  ,           ,17201.0 ,2:06   ,Capital One Arena          ,
3265 ,"Wed, Jan 31, 2024" ,7:30p      ,Sacramento Kings       ,106 ,Miami Heat             ,  115 ,Box Score  ,           ,19600.0 ,2:06   ,Kaseya Center              ,
3266 ,"Wed, Jan 31, 2024" ,8:00p      ,New Orleans Pelicans   ,110 ,Houston Rockets        ,   99 ,Box Score  ,           ,18055.0 ,2:14   ,Toyota Center              ,
3267 ,"Wed, Jan 31, 2024" ,8:00p      ,Dallas Mavericks       , 87 ,Minnesota Timberwolves ,  121 ,Box Score  ,           ,18024.0 ,2:11   ,Target Center              ,
3268 ,"Wed, Jan 31, 2024" ,8:00p      ,Denver Nuggets         ,100 ,Oklahoma City Thunder  ,  105 ,Box Score  ,           ,16723.0 ,2:16   ,Paycom Center              ,
3269 ,"Wed, Jan 31, 2024" ,8:00p      ,Orlando Magic          ,108 ,San Antonio Spurs      ,   98 ,Box Score  ,           ,17081.0 ,2:11   ,Frost Bank Center          ,
3270 ,"Wed, Jan 31, 2024" ,8:30p      ,Phoenix Suns           ,136 ,Brooklyn Nets          ,  120 ,Box Score  ,           ,17732.0 ,2:22   ,Barclays Center            ,
3271 ,"Wed, Jan 31, 2024" ,10:00p     ,Milwaukee Bucks        ,116 ,Portland Trail Blazers ,  119 ,Box Score  ,           ,19335.0 ,2:24   ,Moda Center                ,
3272 ,"Thu, Feb 1, 2024"  ,7:30p      ,Los Angeles Lakers     ,114 ,Boston Celtics         ,  105 ,Box Score  ,           ,19156.0 ,2:13   ,TD Garden                  ,
3273 ,"Thu, Feb 1, 2024"  ,7:30p      ,Indiana Pacers         ,105 ,New York Knicks        ,  109 ,Box Score  ,           ,19812.0 ,2:17   ,Madison Square Garden (IV) ,
3274 ,"Thu, Feb 1, 2024"  ,8:00p      ,Cleveland Cavaliers    ,108 ,Memphis Grizzlies      ,  101 ,Box Score  ,           ,15505.0 ,2:13   ,FedEx Forum                ,
3275 ,"Thu, Feb 1, 2024"  ,10:00p     ,Philadelphia 76ers     ,127 ,Utah Jazz              ,  124 ,Box Score  ,           ,18206.0 ,2:26   ,Delta Center               ,
3276 ,"Fri, Feb 2, 2024"  ,7:00p      ,Los Angeles Clippers   ,136 ,Detroit Pistons        ,  125 ,Box Score  ,           ,19122.0 ,       ,Little Caesars Arena       ,
3277 ,"Fri, Feb 2, 2024"  ,7:00p      ,Miami Heat             ,110 ,Washington Wizards     ,  102 ,Box Score  ,           ,18308.0 ,2:23   ,Capital One Arena          ,
3278 ,"Fri, Feb 2, 2024"  ,7:30p      ,Phoenix Suns           ,120 ,Atlanta Hawks          ,  129 ,Box Score  ,           ,16536.0 ,2:10   ,State Farm Arena           ,
3279 ,"Fri, Feb 2, 2024"  ,7:30p      ,Sacramento Kings       ,133 ,Indiana Pacers         ,  122 ,Box Score  ,           ,17274.0 ,2:17   ,Gainbridge Fieldhouse      ,
3280 ,"Fri, Feb 2, 2024"  ,8:00p      ,Toronto Raptors        ,106 ,Houston Rockets        ,  135 ,Box Score  ,           ,18055.0 ,2:03   ,Toyota Center              ,
3281 ,"Fri, Feb 2, 2024"  ,8:00p      ,Golden State Warriors  ,121 ,Memphis Grizzlies      ,  101 ,Box Score  ,           ,17794.0 ,2:20   ,FedEx Forum                ,
3282 ,"Fri, Feb 2, 2024"  ,8:00p      ,Orlando Magic          ,108 ,Minnesota Timberwolves ,  106 ,Box Score  ,           ,18024.0 ,2:16   ,Target Center              ,
3283 ,"Fri, Feb 2, 2024"  ,8:00p      ,Charlotte Hornets      ,106 ,Oklahoma City Thunder  ,  126 ,Box Score  ,           ,17552.0 ,2:04   ,Paycom Center              ,
3284 ,"Fri, Feb 2, 2024"  ,8:00p      ,New Orleans Pelicans   ,114 ,San Antonio Spurs      ,  113 ,Box Score  ,           ,17207.0 ,2:12   ,Frost Bank Center          ,
3285 ,"Fri, Feb 2, 2024"  ,9:00p      ,Portland Trail Blazers ,108 ,Denver Nuggets         ,  120 ,Box Score  ,           ,19622.0 ,2:06   ,Ball Arena                 ,
3286 ,"Sat, Feb 3, 2024"  ,6:00p      ,Brooklyn Nets          ,136 ,Philadelphia 76ers     ,  121 ,Box Score  ,           ,20673.0 ,2:11   ,Wells Fargo Center         ,
3287 ,"Sat, Feb 3, 2024"  ,7:30p      ,Golden State Warriors  ,134 ,Atlanta Hawks          ,  141 ,Box Score  ,OT         ,17600.0 ,2:31   ,State Farm Arena           ,
3288 ,"Sat, Feb 3, 2024"  ,8:00p      ,Sacramento Kings       ,123 ,Chicago Bulls          ,  115 ,Box Score  ,           ,21579.0 ,2:14   ,United Center              ,
3289 ,"Sat, Feb 3, 2024"  ,8:30p      ,Milwaukee Bucks        ,129 ,Dallas Mavericks       ,  117 ,Box Score  ,           ,20377.0 ,2:18   ,American Airlines Center   ,
3290 ,"Sat, Feb 3, 2024"  ,8:30p      ,Los Angeles Lakers     ,113 ,New York Knicks        ,  105 ,Box Score  ,           ,19812.0 ,2:18   ,Madison Square Garden (IV) ,
3291 ,"Sat, Feb 3, 2024"  ,8:30p      ,Cleveland Cavaliers    ,117 ,San Antonio Spurs      ,  101 ,Box Score  ,           ,18354.0 ,2:14   ,Frost Bank Center          ,
3292 ,"Sun, Feb 4, 2024"  ,3:00p      ,Orlando Magic          ,111 ,Detroit Pistons        ,   99 ,Box Score  ,           ,17982.0 ,2:08   ,Little Caesars Arena       ,
3293 ,"Sun, Feb 4, 2024"  ,3:30p      ,Phoenix Suns           ,140 ,Washington Wizards     ,  112 ,Box Score  ,           ,16984.0 ,2:10   ,Capital One Arena          ,
3294 ,"Sun, Feb 4, 2024"  ,6:00p      ,Memphis Grizzlies      , 91 ,Boston Celtics         ,  131 ,Box Score  ,           ,19156.0 ,1:57   ,TD Garden                  ,
3295 ,"Sun, Feb 4, 2024"  ,6:00p      ,Indiana Pacers         ,115 ,Charlotte Hornets      ,   99 ,Box Score  ,           ,15687.0 ,2:14   ,Spectrum Center            ,
3296 ,"Sun, Feb 4, 2024"  ,6:00p      ,Los Angeles Clippers   ,103 ,Miami Heat             ,   95 ,Box Score  ,           ,19855.0 ,2:17   ,Kaseya Center              ,
3297 ,"Sun, Feb 4, 2024"  ,7:00p      ,Houston Rockets        , 90 ,Minnesota Timberwolves ,  111 ,Box Score  ,           ,18024.0 ,2:15   ,Target Center              ,
3298 ,"Sun, Feb 4, 2024"  ,7:00p      ,Toronto Raptors        ,127 ,Oklahoma City Thunder  ,  135 ,Box Score  ,2OT        ,17059.0 ,2:33   ,Paycom Center              ,
3299 ,"Sun, Feb 4, 2024"  ,8:00p      ,Milwaukee Bucks        ,108 ,Utah Jazz              ,  123 ,Box Score  ,           ,18206.0 ,2:15   ,Delta Center               ,
3300 ,"Sun, Feb 4, 2024"  ,8:30p      ,Portland Trail Blazers ,103 ,Denver Nuggets         ,  112 ,Box Score  ,           ,19715.0 ,2:00   ,Ball Arena                 ,
3301 ,"Mon, Feb 5, 2024"  ,7:00p      ,Los Angeles Lakers     ,124 ,Charlotte Hornets      ,  118 ,Box Score  ,           ,19375.0 ,2:02   ,Spectrum Center            ,
3302 ,"Mon, Feb 5, 2024"  ,7:00p      ,Sacramento Kings       ,110 ,Cleveland Cavaliers    ,  136 ,Box Score  ,           ,19432.0 ,2:08   ,Rocket Mortgage Fieldhouse ,
3303 ,"Mon, Feb 5, 2024"  ,7:00p      ,Dallas Mavericks       ,118 ,Philadelphia 76ers     ,  102 ,Box Score  ,           ,19764.0 ,2:08   ,Wells Fargo Center         ,
3304 ,"Mon, Feb 5, 2024"  ,7:30p      ,Los Angeles Clippers   ,149 ,Atlanta Hawks          ,  144 ,Box Score  ,           ,17093.0 ,2:21   ,State Farm Arena           ,
3305 ,"Mon, Feb 5, 2024"  ,7:30p      ,Golden State Warriors  ,109 ,Brooklyn Nets          ,   98 ,Box Score  ,           ,17919.0 ,2:21   ,Barclays Center            ,
3306 ,"Mon, Feb 5, 2024"  ,8:00p      ,Toronto Raptors        ,100 ,New Orleans Pelicans   ,  138 ,Box Score  ,           ,17429.0 ,1:59   ,Smoothie King Center       ,
3307 ,"Tue, Feb 6, 2024"  ,7:00p      ,Houston Rockets        ,129 ,Indiana Pacers         ,  132 ,Box Score  ,           ,15571.0 ,2:09   ,Gainbridge Fieldhouse      ,
3308 ,"Tue, Feb 6, 2024"  ,7:30p      ,Dallas Mavericks       ,119 ,Brooklyn Nets          ,  107 ,Box Score  ,           ,17732.0 ,2:11   ,Barclays Center            ,
3309 ,"Tue, Feb 6, 2024"  ,7:30p      ,Orlando Magic          , 95 ,Miami Heat             ,  121 ,Box Score  ,           ,19600.0 ,2:08   ,Kaseya Center              ,
3310 ,"Tue, Feb 6, 2024"  ,7:30p      ,Memphis Grizzlies      ,113 ,New York Knicks        ,  123 ,Box Score  ,           ,19013.0 ,2:05   ,Madison Square Garden (IV) ,
3311 ,"Tue, Feb 6, 2024"  ,8:00p      ,Minnesota Timberwolves ,123 ,Chicago Bulls          ,  129 ,Box Score  ,OT         ,20949.0 ,2:40   ,United Center              ,
3312 ,"Tue, Feb 6, 2024"  ,9:00p      ,Oklahoma City Thunder  ,117 ,Utah Jazz              ,  124 ,Box Score  ,           ,18206.0 ,2:08   ,Delta Center               ,
3313 ,"Tue, Feb 6, 2024"  ,10:00p     ,Milwaukee Bucks        ,106 ,Phoenix Suns           ,  114 ,Box Score  ,           ,17071.0 ,2:35   ,Footprint Center           ,
3314 ,"Wed, Feb 7, 2024"  ,7:00p      ,Toronto Raptors        ,123 ,Charlotte Hornets      ,  117 ,Box Score  ,           ,11720.0 ,2:12   ,Spectrum Center            ,
3315 ,"Wed, Feb 7, 2024"  ,7:00p      ,Cleveland Cavaliers    ,114 ,Washington Wizards     ,  106 ,Box Score  ,           ,15860.0 ,2:13   ,Capital One Arena          ,
3316 ,"Wed, Feb 7, 2024"  ,7:30p      ,Atlanta Hawks          ,117 ,Boston Celtics         ,  125 ,Box Score  ,           ,19156.0 ,1:58   ,TD Garden                  ,
3317 ,"Wed, Feb 7, 2024"  ,7:30p      ,San Antonio Spurs      ,104 ,Miami Heat             ,  116 ,Box Score  ,           ,19652.0 ,2:09   ,Kaseya Center              ,
3318 ,"Wed, Feb 7, 2024"  ,7:30p      ,Golden State Warriors  ,127 ,Philadelphia 76ers     ,  104 ,Box Score  ,           ,19780.0 ,2:14   ,Wells Fargo Center         ,
3319 ,"Wed, Feb 7, 2024"  ,10:00p     ,New Orleans Pelicans   ,117 ,Los Angeles Clippers   ,  106 ,Box Score  ,           ,19370.0 ,2:17   ,Crypto.com Arena           ,
3320 ,"Wed, Feb 7, 2024"  ,10:00p     ,Detroit Pistons        ,133 ,Sacramento Kings       ,  120 ,Box Score  ,           ,17832.0 ,2:09   ,Golden 1 Center            ,
3321 ,"Thu, Feb 8, 2024"  ,7:00p      ,Golden State Warriors  ,131 ,Indiana Pacers         ,  109 ,Box Score  ,           ,17274.0 ,2:08   ,Gainbridge Fieldhouse      ,
3322 ,"Thu, Feb 8, 2024"  ,7:00p      ,San Antonio Spurs      ,111 ,Orlando Magic          ,  127 ,Box Score  ,           ,19074.0 ,2:15   ,Kia Center                 ,
3323 ,"Thu, Feb 8, 2024"  ,7:30p      ,Cleveland Cavaliers    ,118 ,Brooklyn Nets          ,   95 ,Box Score  ,           ,17304.0 ,2:03   ,Barclays Center            ,
3324 ,"Thu, Feb 8, 2024"  ,7:30p      ,Dallas Mavericks       ,122 ,New York Knicks        ,  108 ,Box Score  ,           ,19812.0 ,2:12   ,Madison Square Garden (IV) ,
3325 ,"Thu, Feb 8, 2024"  ,8:00p      ,Chicago Bulls          ,118 ,Memphis Grizzlies      ,  110 ,Box Score  ,           ,16285.0 ,2:13   ,FedEx Forum                ,
3326 ,"Thu, Feb 8, 2024"  ,8:00p      ,Minnesota Timberwolves ,129 ,Milwaukee Bucks        ,  105 ,Box Score  ,           ,17577.0 ,2:05   ,Fiserv Forum               ,
3327 ,"Thu, Feb 8, 2024"  ,9:00p      ,Utah Jazz              ,115 ,Phoenix Suns           ,  129 ,Box Score  ,           ,17071.0 ,2:11   ,Footprint Center           ,
3328 ,"Thu, Feb 8, 2024"  ,10:00p     ,Denver Nuggets         ,114 ,Los Angeles Lakers     ,  106 ,Box Score  ,           ,18997.0 ,2:12   ,Crypto.com Arena           ,
3329 ,"Thu, Feb 8, 2024"  ,10:00p     ,Detroit Pistons        ,128 ,Portland Trail Blazers ,  122 ,Box Score  ,OT         ,18125.0 ,2:39   ,Moda Center                ,
3330 ,"Fri, Feb 9, 2024"  ,7:00p      ,Atlanta Hawks          ,127 ,Philadelphia 76ers     ,  121 ,Box Score  ,           ,19758.0 ,2:24   ,Wells Fargo Center         ,
3331 ,"Fri, Feb 9, 2024"  ,7:30p      ,Washington Wizards     ,129 ,Boston Celtics         ,  133 ,Box Score  ,           ,19156.0 ,2:14   ,TD Garden                  ,
3332 ,"Fri, Feb 9, 2024"  ,7:30p      ,Houston Rockets        ,104 ,Toronto Raptors        ,  107 ,Box Score  ,           ,19800.0 ,2:19   ,Scotiabank Arena           ,
3333 ,"Fri, Feb 9, 2024"  ,8:00p      ,Charlotte Hornets      , 84 ,Milwaukee Bucks        ,  120 ,Box Score  ,           ,17690.0 ,2:08   ,Fiserv Forum               ,
3334 ,"Fri, Feb 9, 2024"  ,10:00p     ,Denver Nuggets         ,106 ,Sacramento Kings       ,  135 ,Box Score  ,           ,17832.0 ,2:10   ,Golden 1 Center            ,
3335 ,"Fri, Feb 9, 2024"  ,10:30p     ,New Orleans Pelicans   ,122 ,Los Angeles Lakers     ,  139 ,Box Score  ,           ,18997.0 ,2:13   ,Crypto.com Arena           ,
3336 ,"Sat, Feb 10, 2024" ,3:00p      ,Oklahoma City Thunder  ,111 ,Dallas Mavericks       ,  146 ,Box Score  ,           ,20277.0 ,2:14   ,American Airlines Center   ,
3337 ,"Sat, Feb 10, 2024" ,3:30p      ,Detroit Pistons        ,106 ,Los Angeles Clippers   ,  112 ,Box Score  ,           ,19370.0 ,2:13   ,Crypto.com Arena           ,
3338 ,"Sat, Feb 10, 2024" ,6:00p      ,San Antonio Spurs      ,103 ,Brooklyn Nets          ,  123 ,Box Score  ,           ,18005.0 ,2:10   ,Barclays Center            ,
3339 ,"Sat, Feb 10, 2024" ,7:00p      ,Memphis Grizzlies      ,106 ,Charlotte Hornets      ,  115 ,Box Score  ,           ,17259.0 ,1:56   ,Spectrum Center            ,
3340 ,"Sat, Feb 10, 2024" ,7:00p      ,Chicago Bulls          ,108 ,Orlando Magic          ,  114 ,Box Score  ,OT         ,19459.0 ,2:21   ,Kia Center                 ,
3341 ,"Sat, Feb 10, 2024" ,7:00p      ,Philadelphia 76ers     ,119 ,Washington Wizards     ,  113 ,Box Score  ,           ,20333.0 ,2:13   ,Capital One Arena          ,
3342 ,"Sat, Feb 10, 2024" ,7:30p      ,Houston Rockets        ,113 ,Atlanta Hawks          ,  122 ,Box Score  ,           ,17503.0 ,2:19   ,State Farm Arena           ,
3343 ,"Sat, Feb 10, 2024" ,7:30p      ,Indiana Pacers         ,125 ,New York Knicks        ,  111 ,Box Score  ,           ,19812.0 ,2:06   ,Madison Square Garden (IV) ,
3344 ,"Sat, Feb 10, 2024" ,7:30p      ,Cleveland Cavaliers    ,119 ,Toronto Raptors        ,   95 ,Box Score  ,           ,19800.0 ,2:03   ,Scotiabank Arena           ,
3345 ,"Sat, Feb 10, 2024" ,8:30p      ,Phoenix Suns           ,112 ,Golden State Warriors  ,  113 ,Box Score  ,           ,18064.0 ,2:25   ,Chase Center               ,
3346 ,"Sat, Feb 10, 2024" ,10:00p     ,New Orleans Pelicans   , 93 ,Portland Trail Blazers ,   84 ,Box Score  ,           ,18226.0 ,2:02   ,Moda Center                ,
3347 ,"Sun, Feb 11, 2024" ,2:00p      ,Boston Celtics         ,110 ,Miami Heat             ,  106 ,Box Score  ,           ,20049.0 ,2:21   ,Kaseya Center              ,
3348 ,"Sun, Feb 11, 2024" ,3:00p      ,Sacramento Kings       ,113 ,Oklahoma City Thunder  ,  127 ,Box Score  ,           ,17092.0 ,2:12   ,Paycom Center              ,
3349 ,"Mon, Feb 12, 2024" ,7:00p      ,Indiana Pacers         ,102 ,Charlotte Hornets      ,  111 ,Box Score  ,           ,12112.0 ,2:04   ,Spectrum Center            ,
3350 ,"Mon, Feb 12, 2024" ,7:00p      ,Philadelphia 76ers     ,123 ,Cleveland Cavaliers    ,  121 ,Box Score  ,           ,19432.0 ,2:21   ,Rocket Mortgage Fieldhouse ,
3351 ,"Mon, Feb 12, 2024" ,7:30p      ,Chicago Bulls          ,136 ,Atlanta Hawks          ,  126 ,Box Score  ,           ,16524.0 ,2:15   ,State Farm Arena           ,
3352 ,"Mon, Feb 12, 2024" ,7:30p      ,San Antonio Spurs      ,122 ,Toronto Raptors        ,   99 ,Box Score  ,           ,19800.0 ,2:05   ,Scotiabank Arena           ,
3353 ,"Mon, Feb 12, 2024" ,8:00p      ,New York Knicks        ,103 ,Houston Rockets        ,  105 ,Box Score  ,           ,16790.0 ,2:22   ,Toyota Center              ,
3354 ,"Mon, Feb 12, 2024" ,8:00p      ,New Orleans Pelicans   , 96 ,Memphis Grizzlies      ,   87 ,Box Score  ,           ,15823.0 ,       ,FedEx Forum                ,
3355 ,"Mon, Feb 12, 2024" ,8:00p      ,Denver Nuggets         , 95 ,Milwaukee Bucks        ,  112 ,Box Score  ,           ,17444.0 ,2:04   ,Fiserv Forum               ,
3356 ,"Mon, Feb 12, 2024" ,8:30p      ,Washington Wizards     ,104 ,Dallas Mavericks       ,  112 ,Box Score  ,           ,19921.0 ,2:16   ,American Airlines Center   ,
3357 ,"Mon, Feb 12, 2024" ,9:00p      ,Golden State Warriors  ,129 ,Utah Jazz              ,  107 ,Box Score  ,           ,18206.0 ,2:06   ,Delta Center               ,
3358 ,"Mon, Feb 12, 2024" ,10:30p     ,Minnesota Timberwolves ,121 ,Los Angeles Clippers   ,  100 ,Box Score  ,           ,19370.0 ,2:06   ,Crypto.com Arena           ,
3359 ,"Tue, Feb 13, 2024" ,7:30p      ,Boston Celtics         ,118 ,Brooklyn Nets          ,  110 ,Box Score  ,           ,18053.0 ,2:14   ,Barclays Center            ,
3360 ,"Tue, Feb 13, 2024" ,7:30p      ,Oklahoma City Thunder  ,127 ,Orlando Magic          ,  113 ,Box Score  ,           ,19301.0 ,2:18   ,Kia Center                 ,
3361 ,"Tue, Feb 13, 2024" ,8:00p      ,Miami Heat             ,123 ,Milwaukee Bucks        ,   97 ,Box Score  ,           ,17520.0 ,2:06   ,Fiserv Forum               ,
3362 ,"Tue, Feb 13, 2024" ,10:00p     ,Sacramento Kings       ,125 ,Phoenix Suns           ,  130 ,Box Score  ,           ,17071.0 ,2:31   ,Footprint Center           ,
3363 ,"Tue, Feb 13, 2024" ,10:00p     ,Minnesota Timberwolves ,121 ,Portland Trail Blazers ,  109 ,Box Score  ,           ,17906.0 ,2:12   ,Moda Center                ,
3364 ,"Tue, Feb 13, 2024" ,10:30p     ,Detroit Pistons        ,111 ,Los Angeles Lakers     ,  125 ,Box Score  ,           ,18997.0 ,2:07   ,Crypto.com Arena           ,
3365 ,"Wed, Feb 14, 2024" ,7:00p      ,Atlanta Hawks          , 99 ,Charlotte Hornets      ,  122 ,Box Score  ,           ,14336.0 ,2:06   ,Spectrum Center            ,
3366 ,"Wed, Feb 14, 2024" ,7:00p      ,New York Knicks        ,100 ,Orlando Magic          ,  118 ,Box Score  ,           ,19259.0 ,2:08   ,Kia Center                 ,
3367 ,"Wed, Feb 14, 2024" ,7:00p      ,Miami Heat             ,109 ,Philadelphia 76ers     ,  104 ,Box Score  ,           ,20015.0 ,2:13   ,Wells Fargo Center         ,
3368 ,"Wed, Feb 14, 2024" ,7:30p      ,Brooklyn Nets          , 86 ,Boston Celtics         ,  136 ,Box Score  ,           ,19156.0 ,1:54   ,TD Garden                  ,
3369 ,"Wed, Feb 14, 2024" ,7:30p      ,Chicago Bulls          ,105 ,Cleveland Cavaliers    ,  108 ,Box Score  ,           ,19432.0 ,2:20   ,Rocket Mortgage Fieldhouse ,
3370 ,"Wed, Feb 14, 2024" ,7:30p      ,Indiana Pacers         ,127 ,Toronto Raptors        ,  125 ,Box Score  ,           ,19800.0 ,2:13   ,Scotiabank Arena           ,
3371 ,"Wed, Feb 14, 2024" ,8:00p      ,Houston Rockets        ,113 ,Memphis Grizzlies      ,  121 ,Box Score  ,           ,15012.0 ,2:22   ,FedEx Forum                ,
